,,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,
PP_OO_DbMiReSp_GOV60842002101,PP_OO_DbMiReSp_GOV,60842002101,AUVI-Q,ANAPHYLAXIS THERAPY AGENTS,373.15,373.15,373.15,373.15,373.15,310.96,310.96,310.96,310.96,310.96,179.4287,179.4287,179.4287,179.4287,179.4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61269047512,PP_OO_DbMiReSp_GOV,61269047512,XELODA,ONCOLOGY,54.2231,54.9596,56.223,57.4393,58.6115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61314054701,PP_OO_DbMiReSp_GOV,61314054701,LATANOPROST,OPHTHALMIC PROSTAGLANDINS,38,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61314064705,PP_OO_DbMiReSp_GOV,61314064705,TOBRAMYCIN/DEXAMETHASONE,OPHTHALMIC STEROIDS,29.088,29.088,29.088,29.088,29.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61874007560,PP_OO_DbMiReSp_GOV,61874007560,VIBERZI,IRRITABLE BOWEL SYNDROME (IBS) AGENTS,33.627,34.8232,36.767,38.7001,40.6228,28.0501,29.7339,31.3937,33.0442,34.6859,5.377,5.6998,6.018,6.3344,6.0379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61874011530,PP_OO_DbMiReSp_GOV,61874011530,VRAYLAR,ATYPICAL ANTIPSYCHOTICS,60.7553,61.6841,63.2647,64.8859,66.5486,50.4309,51.7232,53.0486,54.408,55.8022,11.4799,12.2843,12.599,12.9219,13.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61874014530,PP_OO_DbMiReSp_GOV,61874014530,VRAYLAR,ATYPICAL ANTIPSYCHOTICS,60.7553,61.6841,63.2647,64.8859,66.5486,50.4309,51.7232,53.0486,54.408,55.8022,11.4799,12.2843,12.599,12.9219,13.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61958090101,PP_OO_DbMiReSp_GOV,61958090101,CAYSTON,MONOBACTAMS,181.2795,186.8144,197.3057,208.1241,219.2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61958110101,PP_OO_DbMiReSp_GOV,61958110101,COMPLERA,HIV-MULTICLASS COMBO,153.4787,158.9555,168.0592,177.225,186.4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61958120101,PP_OO_DbMiReSp_GOV,61958120101,STRIBILD,HIV-MULTICLASS COMBO,176.908,183.2208,193.7141,204.2791,214.9206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61958210101,PP_OO_DbMiReSp_GOV,61958210101,ODEFSEY,HIV-MULTICLASS COMBO,153.4787,158.9555,168.0592,177.225,186.4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61958220501,PP_OO_DbMiReSp_GOV,61958220501,EPCLUSA,HEPATITIS C (HCV SP),1068,1068,1068,1068,1068,890,890,890,890,890,521.451,620.775,620.775,620.775,620.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV61958250101,PP_OO_DbMiReSp_GOV,61958250101,BIKTARVY,HIV-MULTICLASS COMBO,168.644,174.4263,184.2222,194.5683,205.4955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62037072601,PP_OO_DbMiReSp_GOV,62037072601,METHYLPHENIDATE HYDROCHLORIDE ER (OSM),ADHD & NARCOLEPSY MEDICATIONS,10.2885,10.2885,10.2885,10.2885,10.2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62037072701,PP_OO_DbMiReSp_GOV,62037072701,METHYLPHENIDATE HYDROCHLORIDE ER (OSM),ADHD & NARCOLEPSY MEDICATIONS,11.195,11.195,11.195,11.195,11.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62088000034,PP_OO_DbMiReSp_GOV,62088000034,INPEN 100/BLUE/NOVOLOG/FIASP,NEEDLES & SYRINGES,1071.2,1073.0198,1078.636,1085.2599,1092.7905,832.5099,834.87,839.2397,844.3935,850.2528,181.0709,181.5842,182.5346,183.6556,184.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62088000035,PP_OO_DbMiReSp_GOV,62088000035,INPEN 100/GREY/NOVOLOG/FIASP,NEEDLES & SYRINGES,1071.2,1073.0198,1078.636,1085.2599,1092.7905,832.5099,834.87,839.2397,844.3935,850.2528,181.0709,181.5842,182.5346,183.6556,184.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62332018030,PP_OO_DbMiReSp_GOV,62332018030,TADALAFIL,IMPOTENCE AGENTS,76.1513,76.1513,76.1513,76.1513,76.1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62332048712,PP_OO_DbMiReSp_GOV,62332048712,DICLOFENAC SODIUM,ANTI-INFLAMMATORY AGENTS - TOPICAL,23.9855,23.9855,23.9855,23.9855,23.9855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62332072435,PP_OO_DbMiReSp_GOV,62332072435,MESALAMINE ER,INFLAMMATORY BOWEL AGENTS,4.5877,4.5877,4.5877,4.5877,4.5877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62541020230,PP_OO_DbMiReSp_GOV,62541020230,QSYMIA,ANTI-OBESITY AGENTS,8.3597,8.3757,8.4254,8.4839,8.5505,6.8397,0,0,0,0,1.7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62541020330,PP_OO_DbMiReSp_GOV,62541020330,QSYMIA,ANTI-OBESITY AGENTS,8.9663,8.9836,9.0368,9.0996,9.171,7.3361,0,0,0,0,1.8851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62541040310,PP_OO_DbMiReSp_GOV,62541040310,PANCREAZE,DIGESTIVE ENZYMES,4.2113,4.2181,4.239,4.2636,4.2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62559086015,PP_OO_DbMiReSp_GOV,62559086015,CORTROPHIN,CORTICOTROPIN,8353.2,8493.7118,8729.3783,8954.2471,9168.8446,6976.7462,7173.5742,7372.6122,7562.5307,7743.7743,1301.5921,1470.6732,1511.4785,1550.4142,1587.5715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62856070830,PP_OO_DbMiReSp_GOV,62856070830,LENVIMA 8 MG DAILY DOSE,ONCOLOGY,499.66,511.5577,535.6684,561.1186,587.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV62935016360,PP_OO_DbMiReSp_GOV,62935016360,FENSOLVI,LHRH/GNRH AGONIST/ANTAGONISTS,32931.68,33379.0022,34146.2853,34885.006,35596.9392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV63000033698,PP_OO_DbMiReSp_GOV,63000033698,GUARDIAN SENSOR (3),DIABETES MONITORING AND TESTING SUPPLIES,154.884,157.5907,160.9179,163.6572,165.8501,127.0561,130.7809,133.5421,135.8153,137.6351,40.3403,41.5229,42.3996,43.1214,43.6992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV63000044516,PP_OO_DbMiReSp_GOV,63000044516,GUARDIAN 4 TRANSMITTER KIT,DIABETES MONITORING AND TESTING SUPPLIES,1139.57,1158.662,1188.7177,1217.6582,1245.5718,933.0884,959.3063,984.1907,1008.1518,1031.2626,296.2556,304.5797,312.4805,320.0882,327.4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV63000082715,PP_OO_DbMiReSp_GOV,63000082715,INPEN 100/BLUE/HUMALOG,NEEDLES & SYRINGES,1071.2,1089.1466,1117.399,1144.6032,1170.8421,842.0242,865.6834,888.1393,909.7619,930.6173,183.1403,188.2861,193.1703,197.8732,202.4093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV63020053330,PP_OO_DbMiReSp_GOV,63020053330,ICLUSIG,ONCOLOGY,932.8,954.5846,997.6755,1042.6388,1089.5054,753.9027,783.4956,818.8634,855.768,894.2347,71.6208,74.4321,77.792,81.298,84.9523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV63090066001,PP_OO_DbMiReSp_GOV,63090066001,DAYBUE,RETT SYNDROME AGENT,28.3947,28.7804,29.4419,30.0789,30.6927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV63304008913,PP_OO_DbMiReSp_GOV,63304008913,MESALAMINE ER,INFLAMMATORY BOWEL AGENTS,6.5583,6.5583,6.5583,6.5583,6.5583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV63304092401,PP_OO_DbMiReSp_GOV,63304092401,GUANFACINE HYDROCHLORIDE ER,ADHD & NARCOLEPSY MEDICATIONS,10.4911,10.4911,10.4911,10.4911,10.4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV63323058282,PP_OO_DbMiReSp_GOV,63323058282,GLUCAGON EMERGENCY KIT FOR LOW BLOOD SUGAR,GLUCOSE,335.76,335.76,335.76,335.76,335.76,279.8,279.8,279.8,279.8,279.8,122.4125,122.4125,122.4125,122.4125,122.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV63323088510,PP_OO_DbMiReSp_GOV,63323088510,LEVOTHYROXINE SODIUM,THYROID HORMONES,21.286,21.286,21.286,21.286,21.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV63323089510,PP_OO_DbMiReSp_GOV,63323089510,LEVOTHYROXINE SODIUM,THYROID HORMONES,133.034,133.034,133.034,133.034,133.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV63459010450,PP_OO_DbMiReSp_GOV,63459010450,TRUXIMA,ONCOLOGY,101.466,101.466,101.466,101.466,101.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64370037501,PP_OO_DbMiReSp_GOV,64370037501,HEMANGEOL,BETA BLOCKERS & COMBOS,6.2538,6.2797,6.3596,6.4546,6.5636,5.2198,5.2558,5.3227,5.4022,0,2.8847,2.9046,2.9416,2.4986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64380072206,PP_OO_DbMiReSp_GOV,64380072206,TACROLIMUS,TRANSPLANT,22.2975,22.2975,22.2975,22.2975,22.2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64380072607,PP_OO_DbMiReSp_GOV,64380072607,MYCOPHENOLATE MOFETIL,TRANSPLANT,3.9624,3.9624,3.9624,3.9624,3.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64380091906,PP_OO_DbMiReSp_GOV,64380091906,URSODIOL,GALLSTONE SOLUBILIZING AGENTS,4.7534,4.7534,4.7534,4.7534,4.7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64764073030,PP_OO_DbMiReSp_GOV,64764073030,TRINTELLIX,ANTIDEPRESSANTS,20.566,21.2977,22.4866,23.669,24.845,17.2249,18.259,0,0,0,6.3108,6.4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64842012004,PP_OO_DbMiReSp_GOV,64842012004,LYTGOBI,ONCOLOGY,361.5033,366.4138,374.8365,382.9457,390.7609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64842012006,PP_OO_DbMiReSp_GOV,64842012006,LYTGOBI,ONCOLOGY,216.902,219.8483,224.9019,229.7674,234.4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64842072709,PP_OO_DbMiReSp_GOV,64842072709,INQOVI,ONCOLOGY,2081.966,2108.6374,2158.9157,2209.5682,2260.5982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64842102002,PP_OO_DbMiReSp_GOV,64842102002,LONSURF,ONCOLOGY,348.8628,357.7661,373.964,390.2359,406.5852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64842102503,PP_OO_DbMiReSp_GOV,64842102503,LONSURF,ONCOLOGY,261.647,268.3245,280.4729,292.6768,304.9388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64850051301,PP_OO_DbMiReSp_GOV,64850051301,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,6.1315,6.1315,6.1315,6.1315,6.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64896069713,PP_OO_DbMiReSp_GOV,64896069713,OXYMORPHONE HYDROCHLORIDE ER,OPIOID AGONISTS & COMBOS,12.1518,12.1518,12.1518,12.1518,12.1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64980033004,PP_OO_DbMiReSp_GOV,64980033004,FLUOCINOLONE ACETONIDE SCALP,CORTICOSTEROIDS - TOPICAL,1.8663,1.8663,1.8663,1.8663,1.8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV64980051405,PP_OO_DbMiReSp_GOV,64980051405,TIMOLOL MALEATE,OPHTHALMIC BETA BLOCKERS,3.4,3.4,3.4,3.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65038042999,PP_OO_DbMiReSp_GOV,65038042999,AZSTARYS,ADHD & NARCOLEPSY MEDICATIONS,17.4128,17.8789,18.5788,19.2401,19.8644,14.5603,15.2161,15.8117,16.3746,16.9058,6.8433,7.1516,7.4315,7.6961,7.9457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65038056199,PP_OO_DbMiReSp_GOV,65038056199,AZSTARYS,ADHD & NARCOLEPSY MEDICATIONS,17.4128,17.8789,18.5788,19.2401,19.8644,14.5603,15.2161,15.8117,16.3746,16.9058,6.8433,7.1516,7.4315,7.6961,7.9457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65162076210,PP_OO_DbMiReSp_GOV,65162076210,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.6345,0.6345,0.6345,0.6345,0.6345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65162076211,PP_OO_DbMiReSp_GOV,65162076211,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.6092,0.6092,0.6092,0.6092,0.6092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65162076511,PP_OO_DbMiReSp_GOV,65162076511,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.6324,0.6324,0.6324,0.6324,0.6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65162076610,PP_OO_DbMiReSp_GOV,65162076610,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.6743,0.6743,0.6743,0.6743,0.6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65162077810,PP_OO_DbMiReSp_GOV,65162077810,BUDESONIDE,GLUCOCORTICOSTEROIDS,24.8564,24.8564,24.8564,24.8564,24.8564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65162080214,PP_OO_DbMiReSp_GOV,65162080214,TEMOZOLOMIDE,ONCOLOGY,57.5536,57.5536,57.5536,57.5536,57.5536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65162080251,PP_OO_DbMiReSp_GOV,65162080251,TEMOZOLOMIDE,ONCOLOGY,57.562,57.562,57.562,57.562,57.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65597020230,PP_OO_DbMiReSp_GOV,65597020230,SAVAYSA,ORAL ANTICOAGULANTS,18.3667,18.4103,18.545,18.7043,18.8857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65649010302,PP_OO_DbMiReSp_GOV,65649010302,APRISO,INFLAMMATORY BOWEL AGENTS,5.1031,5.1031,5.1031,5.1031,5.1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65702028810,PP_OO_DbMiReSp_GOV,65702028810,ACCU-CHEK FASTCLIX LANCETS,DIABETES MONITORING AND TESTING SUPPLIES,0.1528,0.1528,0.1528,0.1528,0.1528,0.127,0.127,0.127,0.127,0.127,0.0597,0.0597,0.0597,0.0597,0.0597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65702048110,PP_OO_DbMiReSp_GOV,65702048110,ACCU-CHEK FASTCLIX LANCETDEVICE KIT,DIABETES MONITORING AND TESTING SUPPLIES,9.59,9.59,9.59,9.59,9.59,7.99,7.99,7.99,7.99,7.99,0.18,0.18,0.18,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65702071210,PP_OO_DbMiReSp_GOV,65702071210,ACCU-CHEK GUIDE TEST STRIPS,DIABETES TEST STRIPS,0.48,0.48,0.48,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65702071910,PP_OO_DbMiReSp_GOV,65702071910,ACCU-CHEK GUIDE,DIABETES TEST STRIPS,0.48,0.48,0.48,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65757030001,PP_OO_DbMiReSp_GOV,65757030001,VIVITROL,OPIOID ANTAGONISTS,2028.41,2070.6839,2152.478,2236.7002,2323.3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862004930,PP_OO_DbMiReSp_GOV,65862004930,EFAVIRENZ,HIV-NNRTI,37.2633,37.2633,37.2633,37.2633,37.2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862005724,PP_OO_DbMiReSp_GOV,65862005724,NEVIRAPINE,HIV-NNRTI,0.7887,0.7887,0.7887,0.7887,0.7887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862007930,PP_OO_DbMiReSp_GOV,65862007930,TERBINAFINE HCL,ANTIFUNGALS,12.7847,12.7847,12.7847,12.7847,12.7847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862018830,PP_OO_DbMiReSp_GOV,65862018830,ONDANSETRON HYDROCHLORIDE,ANTIEMETICS,40.3,40.3,40.3,40.3,40.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862020768,PP_OO_DbMiReSp_GOV,65862020768,RIBAVIRIN,HEPATITIS C,8.2738,8.2738,8.2738,8.2738,8.2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862039110,PP_OO_DbMiReSp_GOV,65862039110,ONDANSETRON ODT,ANTIEMETICS,37.1317,37.1317,37.1317,37.1317,37.1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862049730,PP_OO_DbMiReSp_GOV,65862049730,EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE,HIV-MULTICLASS COMBO,113.799,113.799,113.799,113.799,113.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862056099,PP_OO_DbMiReSp_GOV,65862056099,PANTOPRAZOLE SODIUM,PROTON PUMP INHIBITORS,5.2671,5.2671,5.2671,5.2671,5.2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862060012,PP_OO_DbMiReSp_GOV,65862060012,RIZATRIPTAN BENZOATE,MIGRAINE PRODUCTS,46.8817,46.8817,46.8817,46.8817,46.8817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862068730,PP_OO_DbMiReSp_GOV,65862068730,RITONAVIR,HIV-PROTEASE INHIBITOR,9.258,9.258,9.258,9.258,9.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862069201,PP_OO_DbMiReSp_GOV,65862069201,PHENYTOIN SODIUM EXTENDED,ANTICONVULSANTS- 1ST GENERATION,0.6403,0.6403,0.6403,0.6403,0.6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862069299,PP_OO_DbMiReSp_GOV,65862069299,PHENYTOIN SODIUM EXTENDED,ANTICONVULSANTS- 1ST GENERATION,0.6403,0.6403,0.6403,0.6403,0.6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862071330,PP_OO_DbMiReSp_GOV,65862071330,ATAZANAVIR SULFATE,HIV-PROTEASE INHIBITOR,55.0777,55.0777,55.0777,55.0777,55.0777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862080630,PP_OO_DbMiReSp_GOV,65862080630,ARMODAFINIL,NARCOLEPSY,21.8637,21.8637,21.8637,21.8637,21.8637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862080730,PP_OO_DbMiReSp_GOV,65862080730,ARMODAFINIL,NARCOLEPSY,21.8637,21.8637,21.8637,21.8637,21.8637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV65862082530,PP_OO_DbMiReSp_GOV,65862082530,SAXAGLIPTIN HYDROCHLORIDE,DPP-4 INHIBITORS & COMBOS,17.461,17.461,17.461,17.461,17.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV66215061406,PP_OO_DbMiReSp_GOV,66215061406,UPTRAVI,PULMONARY ARTERIAL HYPERTENSION,477.3827,488.2552,510.2946,533.5293,557.9793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV66302010501,PP_OO_DbMiReSp_GOV,66302010501,REMODULIN,PULMONARY ARTERIAL HYPERTENSION,381.996,381.996,381.996,381.996,381.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV66302030001,PP_OO_DbMiReSp_GOV,66302030001,ORENITRAM,PULMONARY ARTERIAL HYPERTENSION,8.9078,9.167,9.6364,10.1087,10.5837,7.4002,7.7627,8.1603,0,0,0.703,0.7375,0.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV66658023407,PP_OO_DbMiReSp_GOV,66658023407,KINERET,IMMUNOMODULATORS,377.3454,392.2337,418.2858,444.2522,470.0855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV66993007996,PP_OO_DbMiReSp_GOV,66993007996,FLUTICASONE PROPIONATE HFA,INHALED CORTICOSTEROIDS (ICS),26.0142,26.0142,26.0142,26.0142,26.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV66993008096,PP_OO_DbMiReSp_GOV,66993008096,FLUTICASONE PROPIONATE HFA,INHALED CORTICOSTEROIDS (ICS),40.4067,40.4067,40.4067,40.4067,40.4067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV66993045730,PP_OO_DbMiReSp_GOV,66993045730,DAPAGLIFLOZIN PROPANEDIOL,SGLT-2 INHIBITORS & COMBOS,22.1253,22.1253,22.1253,22.1253,22.1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
